X_mm;Y_mm;Z_mm
1.629122715894951625e+02;7.479545345883813923e+01;2.415505309618055652e+00
1.944001125915656303e+02;7.387985739171237753e+01;5.828234033864538866e-01
1.043572959342350543e+02;7.582863541284162068e+01;3.131586035955843617e+00
1.054030993949195079e+02;7.528371816295373264e+01;9.342329032997291893e-01
1.298298868797157297e+02;7.527512488141584868e+01;3.425678334485865228e+00
1.063982394771243207e+02;7.564631589960433189e+01;3.064663620416459455e+00
2.312665976224178337e+02;7.411099697528435115e+01;4.192859286671533958e+00
1.068103059764696212e+02;7.557656665876079671e+01;3.060060611997089008e+00
1.323401644170846225e+02;7.457571576447629980e+01;2.346735603988897800e+00
1.148814248286438016e+02;7.551349213567888796e+01;3.045913256293279137e+00
2.283758594723785507e+01;7.643556648184092239e+01;4.597800516804355642e-01
2.242985889539052380e+02;7.430089180393784432e+01;4.459679572442977857e+00
7.214336576698600823e+01;7.589743870526545777e+01;2.720561160912998711e-01
1.139862207364042064e+02;7.539209858047276214e+01;1.892926492636679559e+00
1.189405069087690379e+02;7.529748551772853205e+01;1.878564799721717860e+00
1.169268022260241509e+02;7.526001203308463516e+01;1.597088436949318790e+00
2.417688336229562083e+02;7.343766119229607625e+01;5.548452461056669449e+00
1.228815551552130358e+02;7.501886697896097189e+01;1.444097494313773433e+00
1.303430009581030617e+02;7.499498700467697176e+01;3.067618851639156041e+00
2.084797564868861457e+02;7.376315216186776524e+01;8.281415500537483432e-01
1.272339511929470461e+02;7.498295758115423837e+01;1.027056873253644254e+00
1.308955370249701389e+02;7.532500008817301307e+01;2.984263208668567646e+00
1.273733963378963523e+02;7.488990227837632574e+01;2.026665537205408096e+00
6.185356382629679928e+01;7.589470086644855940e+01;1.430746868321063126e+00
2.108372905061082463e+02;7.370755088606810546e+01;4.968759181143732384e+00
1.288949674798618901e+02;7.493205488775990375e+01;1.006419850493007973e+00
1.298567013450195020e+02;7.538886557026778235e+01;2.995559504558204189e+00
1.029013986105268970e+02;7.495492241460198102e+01;9.148576761154013637e-01
1.138874617365492128e+02;7.516599880793214083e+01;2.561870977613176503e-01
1.369789844043112907e+02;7.490412974038217442e+01;1.967143203958107822e+00
1.584226360556414193e+02;7.451828085753824382e+01;2.018183897095972235e+00
1.184920457462011854e+02;7.553629316951739270e+01;2.687286973214056296e+00
9.247998818610673766e+01;7.597958474176643051e+01;3.431772366901275628e+00
2.238607724368916365e+02;7.400261759349209001e+01;4.906672776994499330e+00
2.293531917313180486e+02;7.283496720639629984e+01;1.810302502083177556e+00
1.977991761241428321e+02;7.450398970934632814e+01;3.945581741355542515e+00
1.634007922007239415e+02;7.452137856632766955e+01;2.174489663821980834e+00
1.227727382484024474e+02;7.500583146019442893e+01;6.412102788557909605e-01
1.348227224309213170e+02;7.494113669468083572e+01;2.520099318796224619e+00
2.357438307301696341e+02;7.282913520903012738e+01;2.003207614573865314e+00
2.414415980475991717e+02;7.304289695470437493e+01;7.957346252986804980e-02
2.104067153956391962e+02;7.446221383109489977e+01;4.172995946975190940e+00
1.168587151654951839e+02;7.494305009004152396e+01;1.470700429770485762e+00
1.983123529772124414e+02;7.346702504792077093e+01;1.001416596530972924e+00
1.632848772269284154e+02;7.444302579949020071e+01;1.534557894099671804e+00
1.938989071966767597e+02;7.385181579281217523e+01;5.375667413931565219e-01
2.029494926634354215e+02;7.380054199171149776e+01;9.819689381357470381e-01
9.590364642166866815e+01;7.545626717404319095e+01;8.181892829338468509e-01
2.413183710964139550e+02;7.389216781848398341e+01;4.431267926516024858e+00
1.932977426057636023e+02;7.479332244728522028e+01;4.450517265199132488e+00
1.373637928937957611e+02;7.526967163308377451e+01;2.666130173901222200e+00
1.958185723243921643e+02;7.448394177112028558e+01;4.537502331221713980e+00
2.023463181636422519e+02;7.354304951918241784e+01;1.016869648523105241e+00
2.467768975368577458e+02;7.392262769616425544e+01;4.480249906691907924e+00
2.451341418598594828e+02;7.298587324900337592e+01;6.986673700613639237e-01
1.963424534227139873e+02;7.383109297946020888e+01;9.676086963854275691e-01
2.199734635518391315e+02;7.383659933731243541e+01;4.258570115756536545e+00
1.282580344307325504e+02;7.508662741779217242e+01;7.022659573994662896e-01
2.472753097486387617e+02;7.386036323001567894e+01;4.971326682842090783e+00
2.028845325384381226e+02;7.356389340727122317e+01;9.949110343118162669e-01
2.413718736372277363e+02;7.215352773926251473e+01;6.589100161185649229e-01
2.400930520265117991e+02;7.389306832365797106e+01;5.094973120942515088e+00
2.003931354258122610e+02;7.398058091412960380e+01;7.173094978775087505e-01
2.404467674399811870e+02;7.392644961486172406e+01;5.098315558671680847e+00
2.293676349274563790e+02;7.386249144277671519e+01;4.587303110136286222e+00
7.091189117631711269e+01;7.558410571663925737e+01;1.143178839747717612e+00
1.228981460547688727e+02;7.545334869183514570e+01;3.417139574024197213e+00
2.274972895905865187e+02;7.348700690041620476e+01;4.576377496508072795e+00
2.039170483191365975e+02;7.340608534897722848e+01;1.566134843491186368e+00
2.389146319318938652e+02;7.334322732742866435e+01;5.013402178729001513e+00
6.487473085623165048e+01;7.592161075325731190e+01;1.446901470709728077e+00
2.003400919103827391e+02;7.473235654038562359e+01;4.181845006700463330e+00
2.123911847999874283e+02;7.290746637519579565e+01;1.125737446280472120e+00
2.066982995965025793e+02;7.440668729814180438e+01;4.921026040332204587e+00
2.408730241528477904e+02;7.389011309238014746e+01;4.486345692324314349e+00
1.307967526343986719e+02;7.500371627858638135e+01;3.399490260113640971e+00
1.923176863061342203e+02;7.475879591925861689e+01;4.191952252567463511e+00
1.183398912702922701e+02;7.536451311543035558e+01;3.498755514548454570e+00
1.058727057659195623e+02;7.493786705727703179e+01;5.876920327799577404e-01
2.274895723263894070e+02;7.348312136790498528e+01;5.001240490938910099e+00
2.418413721724436982e+02;7.291959813046547367e+01;5.115783595078635670e-01
2.340104328717637259e+02;7.363610009051923555e+01;3.773480843017940956e+00
4.588948428309383587e+01;7.606566727501414960e+01;1.455430698968417369e+00
1.238284280796430608e+02;7.543048956425495533e+01;3.041768176363121245e+00
2.058523273385542609e+02;7.377816120661350396e+01;-1.478494822328178110e-02
4.679277630989214032e+01;7.607023322583513902e+01;1.398197167748748582e+00
1.958755134857390487e+02;7.472358934362458172e+01;4.837077114372100972e+00
1.190001770735522513e+02;7.571845589530541076e+01;3.058845024846150285e+00
2.038924131412331349e+02;7.354489231913723302e+01;5.741579013224381578e-01
2.283386097091118359e+02;7.341464480388603420e+01;4.681997921441422683e+00
2.437914254325942238e+02;7.313520804753200366e+01;-3.301324936734946203e-01
2.263121082625695237e+02;7.282178897291564112e+01;1.902161755591164738e+00
4.638012529169368037e+01;7.606064965198476102e+01;1.416736208117774343e+00
4.687281416012337587e+01;7.631078419386444978e+01;9.518617760227467972e-01
9.529377254691199539e+01;7.583904174129141040e+01;2.716544050413260081e+00
1.225930609380830276e+02;7.516401164057680262e+01;2.021169230342467316e+00
7.865891123857113598e+01;7.596470964337697751e+01;3.401949297416485773e+00
4.735738260384853504e+01;7.607221025831435668e+01;1.405615832804544718e+00
2.384334462836841908e+02;7.296275334236254650e+01;1.065269362169408707e+00
7.978774554751585413e+01;7.518516421175874598e+01;8.782555204613607946e-01
7.788053772387274876e+01;7.551886718629808115e+01;1.475409291895655173e+00
4.885494776940769412e+01;7.600357370903711285e+01;1.441448414245666498e+00
6.745218852706250345e+01;7.610967191183846126e+01;2.847195093405585187e+00
4.937017491067995678e+01;7.597245519130292735e+01;9.963387397745031571e-01
2.294417847766888769e+02;7.350094005395175145e+01;2.399025153905981478e-01
1.968810565977508702e+02;7.453226675502507703e+01;4.081443247876398672e+00
2.403942857589228481e+02;7.352971071702522465e+01;4.468068853602687796e+00
5.737681202372078815e+01;7.590202735089475539e+01;1.408582368274293950e+00
5.834900450398616556e+01;7.586884638673491565e+01;1.416680760216569190e+00
2.368701834610146761e+02;7.389397162889703452e+01;4.650880575638909775e+00
5.888571785826023586e+01;7.591161114412672362e+01;1.411948439440302794e+00
5.985693042353238980e+01;7.592883444220639433e+01;1.441911737451513797e+00
5.894388037138041625e+01;7.567452102303516881e+01;1.429350577964651592e+00
2.443773327125065862e+02;7.294315226518234851e+01;9.692965173666673317e-01
2.348230540725801632e+02;7.372848064736822948e+01;4.643192413515457417e+00
6.240844788158417344e+01;7.588216178740634632e+01;1.456463035738878808e+00
2.404884321059645345e+02;7.296287831375872202e+01;9.476147422860328184e-01
6.337430369565024080e+01;7.585945760288586825e+01;1.397813711496908251e+00
1.313984403850759008e+02;7.494255443903460900e+01;3.401639172612118234e+00
1.190543384697291316e+02;7.521020228462485591e+01;2.305466219131036887e+00
1.331292483932289201e+02;7.524600287773041885e+01;1.945289462385301427e+00
6.436940242497500719e+01;7.588411601794599903e+01;1.429398360378185462e+00
6.538292962791263108e+01;7.593711045156183559e+01;1.441126807177634195e+00
2.016881110219916877e+02;7.471715669850203767e+01;4.208072603858697747e+00
6.691487467994677729e+01;7.611636194085532736e+01;2.467149031881144428e+00
2.043428644676625368e+02;7.378403688488191392e+01;2.246693217792573860e-01
1.598904050291203589e+02;7.432073025822998602e+01;2.964795784685015256e+00
6.735902837366592166e+01;7.565243094489883902e+01;6.079025420251513712e-01
1.388452949728875581e+02;7.461196623648612558e+01;3.434364968075604096e+00
6.793844987339240049e+01;7.605608447596361543e+01;2.859595669517633443e+00
1.915074738923469795e+02;7.432126013482006499e+01;4.262463756261015035e+00
2.388616878891099873e+02;7.246093676623267754e+01;1.126435210556887334e+00
5.986303616528603300e+01;7.590947386854143986e+01;6.975495842008917480e-01
2.287920140382925922e+02;7.347105476436738059e+01;5.049731313500585905e+00
1.064532376193632928e+02;7.578866007026013563e+01;3.435554296573325672e+00
7.035429846934115972e+01;7.595358409147256395e+01;2.863370092853993132e+00
1.388998530858375204e+02;7.491466331911652787e+01;1.969919538963990746e+00
1.324028756103510318e+02;7.538698257650509049e+01;2.968511558700525299e+00
7.536916632430660457e+01;7.595321563901616457e+01;2.944827101884559095e+00
6.993529164883290150e+01;7.586136376882465981e+01;1.931874455040389904e+00
7.591348298040803400e+01;7.603764629962772403e+01;2.982659936771767661e+00
6.191547341470779031e+01;7.578700542429668019e+01;7.291504440098285356e-01
2.214415084239352325e+02;7.372962208360107184e+01;9.047897620770222193e-01
9.690787707206035861e+01;7.553159155620724619e+01;3.426073672874441645e+00
1.215240339234676554e+02;7.540854161481051676e+01;1.746813039692481473e+00
1.613532340353064001e+02;7.479145526802174970e+01;2.488202332850195653e+00
5.774024575387228708e+01;7.621356359962013016e+01;7.598037684418191828e-01
9.238808827178928595e+01;7.509141666287372630e+01;9.327885543599652163e-01
7.738153401772463269e+01;7.542571379108132135e+01;4.628022220510994988e-01
1.613351895477987625e+02;7.436541747663864044e+01;2.908854367775622229e+00
7.841524765766048688e+01;7.541789464214754446e+01;1.044270409861107529e+00
9.733872087727750966e+01;7.552531496641935860e+01;3.426109385850181877e+00
2.238024050229012403e+02;7.423181159523404915e+01;3.760192850484856297e+00
2.423620034930897589e+02;7.308690746195735244e+01;5.360424782943788991e+00
1.338331701331801469e+02;7.504173397754223629e+01;3.026750428894996237e+00
1.173610908065211333e+02;7.500330070398534588e+01;3.123727028761244640e+00
7.940108829149471603e+01;7.584267435278181324e+01;1.995127168746683388e+00
2.176163495794932317e+02;7.356246952825176777e+01;4.938421505063234740e+00
1.223932193968691990e+02;7.510174153201005254e+01;3.470422551341260320e+00
1.348285688399938635e+02;7.500881358544394573e+01;1.990933040481459138e+00
7.984725360415791329e+01;7.582515807853056344e+01;1.949083822882466288e+00
1.618926782018197059e+02;7.439905584407107142e+01;2.892505847143323816e+00
8.085835205661089731e+01;7.540220267839291068e+01;9.414057064297955968e-01
1.188535974136624134e+02;7.461371766118627136e+01;1.013048299058564972e+00
8.094395453975603516e+01;7.548817876730700505e+01;1.310318089801303154e+00
2.197681748198694436e+02;7.361932925595598931e+01;4.198013542288779654e+00
9.627114650466195656e+01;7.531072413859554615e+01;1.379008148241549492e-01
1.923283945904773304e+02;7.403576066945683465e+01;4.640280228560487608e+00
1.393798521127882850e+02;7.497857714513213523e+01;1.622155153186033427e+00
2.180849625291695020e+02;7.259860326266304753e+01;9.975675765922279448e-01
7.601722702650521057e+01;7.518238801499938972e+01;3.389780350016014521e-01
8.184295142346299201e+01;7.536684324281634417e+01;5.295922449509402608e-01
1.278886239234741282e+02;7.446723329680709469e+01;1.122469286072005357e+00
7.019128808727157320e+01;7.560571189546240589e+01;2.030063927531970958e+00
2.443256802569577246e+02;7.234772954936912015e+01;1.069085853706973399e+00
8.234039797289831597e+01;7.602975173080703541e+01;2.984126417683695021e+00
7.135900725769558051e+01;7.593860544134712143e+01;2.179986519911441878e+00
8.908853508658610565e+01;7.535597660542785547e+01;7.816340159266738086e-01
8.941903090521367403e+01;7.535243517156332871e+01;7.889999242971110771e-01
9.042528632752723183e+01;7.531578179314055888e+01;1.046756918158952665e+00
2.026884117898612203e+02;7.471996821204832884e+01;4.400263444853713679e+00
2.418275226042215422e+02;7.294431884454283477e+01;-2.827859700520415354e-01
1.368555106920420599e+02;7.416862389360257168e+01;9.429501205220800486e-01
2.137709023116149183e+02;7.295856032940447733e+01;6.417273760639898850e-01
9.088849022498510521e+01;7.586896530686539109e+01;3.446980015776956119e+00
1.364878901832500162e+02;7.470827520647071651e+01;6.981236768511759339e-01
9.189167342584229914e+01;7.530001794770190315e+01;9.915702646646659124e-01
1.623722614692680111e+02;7.480033159015576416e+01;2.457960528922095822e+00
9.222811940080812576e+01;7.530714186564948420e+01;9.729992682561162676e-01
2.433758866069372004e+02;7.248410638026817310e+01;5.826645909361066744e-01
1.194191840696576747e+02;7.524110064437670076e+01;5.637076456997978102e-01
2.190471415584001846e+01;7.618514273936433767e+01;4.392544637857693224e-01
9.285269660876642206e+01;7.533348776908464117e+01;4.212330608339512339e-01
1.642305242743713620e+02;7.471872858541267703e+01;2.905614361935132894e+00
4.489807559001251036e+01;7.639868891066105050e+01;1.113458300976363224e+00
2.323365421148909320e+02;7.289361011044310601e+01;9.537916659955520959e-01
1.263181706411820215e+02;7.507792899746628734e+01;3.005212849334491843e+00
1.980538733101549909e+01;7.631722090716637297e+01;-3.277522494878352122e-01
9.285822293587476395e+01;7.588711853194017465e+01;3.594367723369074952e+00
9.384764648798892495e+01;7.590089628484652451e+01;3.488526339090892492e+00
1.601350096390079045e+02;7.497819107850162368e+01;3.591402031316516030e+00
2.068300964181754296e+02;7.361897158050211942e+01;1.057255348995080224e+00
2.019397282904462543e+02;7.386079618706241945e+01;5.586821373921625478e-01
2.233768021309128073e+02;7.425967682283281590e+01;4.564113377950404171e+00
